title,date,star,text
Arnaque scandaleuse et mondiale,2021-02-02T08:06:06Z,1,"Il y a un peu plus de deux ans, afin de bénéficiez d'une promotion sur un smartphone, j'ai accepté d'ouvrir un compte orange banque, à la boutique orange de Dax, en effectuant un versement de 50 euros. Une grosse partie du prix de ce téléphone devait être, par la suite, ""remboursée"" et donc virée sur ce compte. En réalité, ça n'a été valable que pour la moitié de la somme, le reste a simplement disparu et sans pouvoir jamais obtenir aucune explication. Finalement je n'ai jamais utilisé ni le compte ni la carte car je ne suis pas de cette génération et, mon inquiétude renforcée par l'arnaque publicitaire, je n'avais guère confiance en cette banque en ligne. J'ai donc rangé la carte et oublié l'existence même de ce compte et qui n'a donc jamais servi qu'à une ""demi-promotion"" totalement inutile et inutilisée. C'est ainsi que j'ai finalement décidé, mais en vain, de le clôturer. Numéros de téléphone invalides, site indisponible...Alors qu'à la boutique, le vendeur m'avait affirmé que je pourrai, si je le souhaitais, quitter cette banque à n'importe quel moment. Il s'avérait qu'il était, en réalité, impossible d'en partir, puisque personne ne répondait à ma demande, sauf par mail, mais sans y donner suite. En revanche, peu après ma première tentative de les quitter, on m'a envoyé un mail pour l'obtention d'une nouvelle carte bleue que j'ai refusée, bien évidemment. J'ai reçu alors des sms me disant que des tentatives d'utilisations frauduleuses de ma carte actuelle (valide jusqu'en 2022) avaient été effectuées au Danemark et que je devais accepter à tout prix de faire opposition. Dans le doute, et bien que sachant qu'il ne devait plus guère rester d'argent sur ce compte, j'ai appelé le numéro indiqué. C'était la première fois que je parvenais enfin à parler avec une vraie personne et j'en ai profité pour expliquer mes nombreuses et infructueuses démarches destinées à clôturer ce compte. Elle m'a orientée vers un autre numéro, disant qu'elle-même ne pouvait rien faire dans ce sens, et une personne m'a effectivement répondu après 45 minutes d'attente, mais sitôt que j'ai formulé mon souhait de clôture, la communication a été brutalement interrompue et je n'ai jamais pu avoir qui que ce soit en ligne après ça. En revanche, on m'a envoyé, contre ma volonté, une nouvelle carte bancaire, reçue il y a quelques jours, et ce, malgré mes nombreux mails et documents demandés pour justifier etconfirmer que tout ce que je voulais était de clôturer ce maudit compte. J'ai découvert également que l'accès au compte via mon ordinateur était, en réalité, après deux ans, toujours impossible. ""Accès momentanément indisponible"" Phrase qui continue de s'afficher chaque fois que je tente encore de régler ce problème.Je suis malgré tout moins à plaindre que certaines personnes dont j'ai lu les témoignages. Pour ma part, il n'y a jamais eu sur ce compte que le versement lié à la promotion du téléphone acquis, même si je n'en ai jamais profité. Mais j'ai beaucoup de difficultés à accepter que les gens de pouvoir ne mettent pas un terme à de tels agissements. J'ai même trouvé un site qui semble vouloir encore faire de la publicité pour cette pseudo banque. C'est inacceptable et c'est à se demander s'il ne touche pas des dividendes au passage pour y parvenir. Alors voilà, en ce qui vous concerne, vous, Trustpilot, j'ai déjà expérimenté les avis que vous publiez et depuis, non seulement je les prends en compte avant de m'orienter vers un site marchand, quel qu'il soit, mais en plus, je réponds à vos questionnaires pour aider les autres dans leurs choix et permettre que les meilleurs sites puissent continuer d'exister et que les arnaqueurs soient un jour obligés de cesser de profiter du petit citoyen. Alors je dois dire que je suis plus que surprise de voir que vous affichez 35% de satisfaction dans l'évaluation d'orange banque contre 45% de mauvais. Et je voudrais bien qu'on me dise d'où viennent ces énormes 35%. J'ai étudié tous les témoignages que vous publiez, et je commence à avoir de sérieux doutes sur le fait que vous-même les ayez vraiment vérifiés. L'existence même de cette banque est un scandale mais comment y mettre un terme si des sites comme le vôtre en font encore l'éloge, et à qui faire confiance si vous, qui êtes sensé conseiller les gens, ne faites pas le nécessaire pour vérifier vos sources d'informations... Je pense qu'il serait important, voire même urgent, que vous puissiez vérifier les sources des témoignages qui vous sont adressés et vous assurer que les gens qui les font n'ont pas tout simplement été mandatés par ces organismes pour rédiger des commentaires positifs sur des sites prêts à tout pour protéger leur image réellement mensongère et désastreuse... ?Je crois qu'il en va de votre propre réputation."
Découverte du service,2021-01-31T13:30:23Z,5,Facile et rapide d'utilisation Début prometteur
Aucun regret,2021-01-31T07:18:50Z,5,"Bonjour, une banque simple, limpide, pas de frais à tout va. Des conseillers qui sont en cas de demandes bien spécifiques à l'écoute."
Entièrement satisfaite,2021-01-30T17:09:02Z,5,Entièrement satisfaite. Ouverture de compte simple et rapide tout en étant bien sécurisé.
Très bien reçu et orienté,2021-01-30T11:44:47Z,5,Très bien reçu et orienté. Vendeur à l écoute et disponible. Merci
J'ai été informé chez la boutique…,2021-01-30T10:36:27Z,5,J'ai été informé chez la boutique Orange à Pamier; Informations claires et précis.Maintenant à moi à bien prendre en main le système bancaire.
ARNAQUE,2021-01-29T19:28:02Z,1,à fuir absolument ! j'ai simplement tenté d'ouvrir un compte j'ai donc déposé 50€ pour l'ouverture.Le service m'invite à réitérer ce virement à cause d'un problème.Je renvoie 50€. Depuis aucune nouvelle je contacte le service client depuis 2 mois sans réponse. Ils m'ont volé 100€ et ne souhaite pas les rendre.Une lenteur et une incompétence aggrave le fait que ce soit une véritable fraude.
Parrainage,2021-01-29T10:19:53Z,4,"J’ai effectué ma demande suite à un parrainage, le 26/12/2020 j’ai contacté le service à maintes reprises, pour connaître l’avancement de ma demande, j’ai eu mon compte un mois après, sans trop d’explications, j’ai du envoyer mes documents à 2reprises, ceci dit je suis satisfait d’avoir un compte Orange Bank, chez moi tout est Orange.."
Extra,2021-01-28T10:33:06Z,5,"Extra, rapide, complet, facile en ligne"
Publicité mensongère placement à 2%,2021-01-28T09:50:14Z,1,"Suite à une offre de rendement à 2% pendant 3 mois j ai déposé le max autorisé pour cette offre et ce durant 10 mois. A récupération de mon argent, quasi aucun intérêt et personne pour m expliquer leur calcul des intérêts. A fuir car personne ne vous réponds...charges declients aux abonnés absentsPASSER SON CHEMIN"
La confiance doit être réciproque,2021-01-27T19:15:01Z,2,"Cela fait plus de 2 ans que je teste cette banque pour voir comment ça se passe, avant de résilier mon contrat avec ma banque principale.Suite à un refus de remboursement d'opération frauduleuse sur internet via la carte bancaire (60€), malgré les dispositions du code monétaire et financier,j'ai décidé de rester fidèle à ma banque. OB n'a pas cru devoir appliquer l’article L.133.18 du code monétaire, elle ne nous a pas fait confiance, or la confiance doit être réciproque, donc, je déconseille."
A recommander .Merci beaucoup pour…,2021-01-27T11:47:37Z,4,A recommander .Merci beaucoup pour cette carte bancaire.
Rien de particulier à signaler,2021-01-27T11:16:16Z,5,
je recu mon nouvelle carte bancaire…,2021-01-27T08:38:41Z,5,je recu mon nouvelle carte bancaire sans problème et toute marche bien
Orange devrait vérifier les dires des…,2021-01-27T08:36:23Z,3,Orange devrait vérifier les dires des clients avant d'appliquer des frais industriels.
parfait rapport qualité prix,2021-01-27T07:40:53Z,5,
Simple et pratique,2021-01-26T16:36:42Z,5,
ARNAQUE...,2021-01-26T16:06:09Z,1,"offre alléchante pour avoir une remise sur l achat d'un portable chez mon opérateur Orange en prenant une carte retrait mais en oubliant de nous indiquer que si la carte n'était pas utilisé 30euro de frais par an.. et de plus la somme promis remboursé est de la moitié et encore... en ayant mis quelque pécule sur celle-ci... Pour ce connecté impossible , identifiant jamais envoyé, aucune possibilité de les joindre a part par Tchat.. Alors merci Orange et Orange bank pour votre arnaque... Et lorsqu'on demande au personnel de Orange , ceux ne sont pas leur service , ni au courant, ni possibilité d'un renseignement... Super déçu..."
Facile d’emploi sur I phone et mise à…,2021-01-26T13:22:12Z,5,Facile d’emploi sur I phone et mise à jour instantané du solde du compte
Zéro frais banciares,2021-01-26T13:00:37Z,5,"Premier argument, pas de frais bancaires ! C'est très appréciable !!!Petit bémol : impossible d'avoir deux chéquiers en même temps."
à decouvrir,2021-01-26T12:57:11Z,5,"Application Simple , pratique ergonomique ,virement ultra rapide"
Ca frise la perfection,2021-01-26T12:23:19Z,5,Il n'y a rien à reprocher à Orange Bank. toutes les promesses sont tenues.
…traitement des réclamations trop long,2021-01-26T10:33:56Z,1,Les demandes depuis l appli ont un délai de traitement trop long décourageant et decevant
Très satisfait,2021-01-26T10:08:03Z,4,
"Banque à fuir, à fuir",2021-01-26T08:23:10Z,1,"Banque à fuirLes conseillers ne sont pas de véritables conseillers mais plutôt des machines.Si vous êtes confronté à un problème de trésorerie sur votre compte, vous aurez à payer des frais exorbitants (15 euros par exemple pour une lettre toute simple)Si vous voulez fermer votre compte, il n’y a plus personne et ça prend un temps fou,Banque qui attire et aveugle des clients par des soitdisantes conditions alléchantes.Mais le retour de bâton est très douloureux,« Banque«  très mal notée.À fuir!"
Utilisation fluide et rapide,2021-01-26T07:48:35Z,4,
Temps reel et facile,2021-01-26T06:42:18Z,5,"Le temps réel, la simplicité de l’interface : Quel avantage!"
Service client injoignable et aucun…,2021-01-26T05:41:21Z,1,"Service client injoignable et aucun retour de ma demande de renouvellement de carte défectueuse depuis plusieurs mois , pas top comme service alors que je paie 7’99/ mois pour une carte Prémium qui est défectueuse"
Dommage que l'application utilise les…,2021-01-26T04:40:41Z,5,Dommage que l'application utilise les services Google play. Je possède un Huawei p40 pro et je suis obligé de garder un vieux téléphone pour l'application
Tout simplement parfait,2021-01-26T00:58:26Z,5,
gratuit tous les jours,2021-01-25T18:55:39Z,5,Une banque gratuite qui répond à tous mes usages que demander de plus ?
Pour changer mes infos personnelles…,2021-01-25T14:57:44Z,3,Pour changer mes infos personnelles c’était La Croix et la bannière et enfin j’étais mis en contact avec une experteSolange si je me souviens bien qui a été top. La seule et unique de tous les experts que j’ai eus au tel qui m’a vraiment consacré du temps et pertinemment elle m’a donné toutes les infos dont j’avais réellement besoin.je la remercie encore aujourd’hui pour le temps qu’elle m’a consacré. Voilà c’est dit
Très très bien,2021-01-23T11:01:21Z,5,
"Simple, rapide",2021-01-23T10:08:02Z,5,"Simple, rapide et efficace"
Très mécontente,2021-01-23T08:49:03Z,1,"Très mécontente. Arnaque, pas d'aide, nulle, ne sert à rien."
Rassurant et rassuré !!!,2021-01-23T07:51:29Z,4,"En ayant toujours quelques centaines d'euros sur ma carte orange, je suis couvert par le piratage de plus grande envergure, donc j'utilise celle ci pour tous mes achats, SUPER !!! 😇"
Une banque très sympa pas de frais…,2021-01-22T22:36:01Z,4,Une banque très sympa pas de frais bancaire sinon rien à signaler pour l'instant je suis satisfait
Juste la meilleure !,2021-01-22T19:37:54Z,5,"Bonjour, je suis aussi chez ""MaFrenchBank"",chez ""HelloBank"", au ""Crédit Mutuel"" ainsi qu'au ""Crédit Agricole"". Donc, je suis bien placé pour vous donner mon ressenti ! Et bien c'est bien simple, je pense que""OrangeBank"" est pour moi la meilleure Banque."
Bank impeccable rien à dire continuez…,2021-01-22T17:09:31Z,5,Bank impeccable rien à dire continuez comme ça
tous est facile,2021-01-22T16:18:04Z,4,
Aucun service.,2021-01-22T13:44:08Z,1,
Très bonne banque,2021-01-22T12:36:34Z,5,"Simple, efficace..."
Impeccable jusqu'à présent !,2021-01-22T11:32:07Z,4,
Simple et rapide !,2021-01-22T10:52:39Z,5,
Très à l'écoute,2021-01-22T09:58:06Z,5,
je regrette de vous avoir fait confiance,2021-01-22T09:56:02Z,1,
Bien pour le moment,2021-01-22T09:44:41Z,5,
Orange Bank utilisé depuis 36 mois Parfait,2021-01-22T09:23:49Z,4,"Orange Bank utilisé depuis 36 mois, pas de problème négatif particulier. Prélèvement frauduleux repéré, remboursement effectué. Que demander de plus !"
J'ai demandé un geste commercial de 2e…,2021-01-22T09:22:46Z,1,J'ai demandé un geste commercial de 2e sur des frais de tenue de compte sachant que cela faisait un mois que je ne pouvais pas me connecter à mon espace pour des raisons techniques apparemment. Cela a été refusé après une attente de réponse de 33 jours....
Excellent a recommander,2021-01-22T09:02:39Z,5,
satisfait,2021-01-22T08:18:47Z,4,Assez satisfait. Petit problème avec le paiement mobile. Paiement Refusé
Zero frais.,2021-01-22T07:35:22Z,4,Zero frais. Satisfait du service
Bonjour pour l'instant je n'ai pas…,2021-01-22T07:30:25Z,5,Bonjour pour l'instant je n'ai pas encore utilisé la carte bancaire mais s'est OK je suis très satisfait merci
👍😁 Très bien,2021-01-22T07:29:00Z,5,
Autrement rien à redire chez Orange…,2021-01-22T07:20:04Z,5,Autrement rien à redire chez Orange bank. Encore une chose cependant le compte ne peux pas être compte joint...
